,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
11475,11.0,-1,11.0,1014.0,NW,85.38,0,0
11476,15.0,-1,11.0,1013.0,NW,90.3,0,0
11477,16.0,-2,11.0,1013.0,NW,96.11,0,0
11478,17.0,-1,11.0,1013.0,NW,101.92,0,0
11479,23.0,-1,13.0,1014.0,NW,107.73,0,0
11480,17.0,-2,15.0,1014.0,NW,115.78,0,0
11481,19.0,-2,16.0,1013.0,NW,123.83,0,0
11482,15.0,-3,18.0,1012.0,NW,131.88,0,0
11483,22.0,-4,18.0,1011.0,NW,139.93,0,0
11484,13.0,-3,19.0,1010.0,NW,147.08,0,0
11485,14.0,-5,19.0,1009.0,NW,155.13,0,0
11486,15.0,-6,20.0,1008.0,NW,162.28,0,0
11487,10.0,-7,21.0,1007.0,cv,3.13,0,0
11488,23.0,-6,22.0,1006.0,NW,8.94,0,0
11489,14.0,-5,22.0,1006.0,NW,16.09,0,0
11490,12.0,-3,20.0,1006.0,NW,19.22,0,0
11491,13.0,-1,17.0,1006.0,SE,1.79,0,0
11492,24.0,-2,16.0,1006.0,SE,4.92,0,0
11493,32.0,-2,14.0,1007.0,SE,6.71,0,0
11494,37.0,-1,13.0,1007.0,SE,9.84,0,0
11495,41.0,2,12.0,1006.0,SE,11.63,0,0
11496,0.0,2,12.0,1006.0,SE,13.42,0,0
11497,99.0,1,9.0,1006.0,cv,0.89,0,0
11498,73.0,2,9.0,1006.0,cv,1.78,0,0
11499,60.0,2,8.0,1005.0,cv,2.67,0,0
11500,78.0,2,9.0,1005.0,cv,3.56,0,0
11501,96.0,2,10.0,1004.0,SE,3.13,0,0
11502,91.0,2,11.0,1004.0,SE,4.92,0,0
11503,93.0,2,12.0,1004.0,NE,1.79,0,0
11504,122.0,3,13.0,1004.0,cv,0.89,0,0
11505,165.0,3,14.0,1004.0,SE,3.13,0,0
11506,156.0,3,14.0,1004.0,SE,4.92,0,0
11507,162.0,4,15.0,1003.0,SE,6.71,0,0
11508,167.0,4,15.0,1002.0,SE,9.84,0,0
11509,167.0,5,17.0,1002.0,SE,12.97,0,0
11510,155.0,5,18.0,1001.0,SE,16.1,0,0
11511,126.0,5,18.0,1001.0,SE,19.23,0,0
11512,117.0,5,18.0,1001.0,SE,24.15,0,0
11513,97.0,5,17.0,1001.0,SE,28.17,0,0
11514,95.0,7,16.0,1002.0,SE,31.3,0,0
11515,90.0,7,15.0,1002.0,SE,33.09,0,0
11516,93.0,7,14.0,1003.0,SE,33.98,0,0
11517,100.0,7,14.0,1003.0,SE,35.77,0,0
11518,83.0,8,12.0,1003.0,SE,36.66,0,0
11519,96.0,7,11.0,1004.0,SE,37.55,0,0
11520,103.0,7,11.0,1004.0,SE,40.68,0,0
11521,138.0,7,11.0,1003.0,SE,43.81,0,0
11522,148.0,6,11.0,1003.0,SE,45.6,0,0
11523,126.0,6,9.0,1003.0,SE,46.49,0,0
11524,101.0,5,9.0,1002.0,cv,0.45,0,0
11525,104.0,6,8.0,1003.0,NW,1.79,0,0
11526,116.0,6,9.0,1003.0,SE,0.89,0,0
11527,143.0,7,12.0,1003.0,cv,0.89,0,0
11528,151.0,6,15.0,1003.0,SE,3.13,0,0
11529,149.0,7,16.0,1003.0,SE,4.92,0,0
11530,86.0,4,18.0,1003.0,cv,7.15,0,0
11531,51.0,1,20.0,1002.0,NW,8.94,0,0
11532,41.0,1,21.0,1002.0,NW,20.12,0,0
11533,31.0,1,19.0,1002.0,NW,32.19,0,0
11534,26.0,6,15.0,1004.0,NE,8.94,0,1
11535,20.0,5,14.0,1006.0,NW,8.05,0,0
11536,15.0,4,14.0,1006.0,NW,15.2,0,0
11537,13.0,3,15.0,1007.0,NW,21.01,0,0
11538,16.0,3,15.0,1007.0,NW,25.03,0,0
11539,18.0,3,15.0,1007.0,NW,28.16,0,0
11540,22.0,4,11.0,1008.0,NE,0.89,0,0
11541,63.0,4,9.0,1008.0,cv,0.89,0,0
11542,68.0,4,10.0,1008.0,cv,1.78,0,0
11543,82.0,4,7.0,1008.0,cv,2.23,0,0
11544,79.0,4,7.0,1008.0,NE,1.79,0,0
11545,51.0,4,7.0,1008.0,NW,1.79,0,0
11546,46.0,3,6.0,1009.0,NW,4.92,0,0
11547,67.0,3,5.0,1009.0,NW,8.05,0,0
11548,54.0,3,5.0,1009.0,NW,9.84,0,0
11549,43.0,2,6.0,1010.0,NW,12.97,0,0
11550,42.0,3,7.0,1010.0,NW,16.1,0,0
11551,44.0,4,10.0,1012.0,cv,0.89,0,0
11552,29.0,3,14.0,1013.0,SE,1.79,0,0
11553,29.0,-4,16.0,1013.0,NE,5.81,0,0
11554,25.0,-4,18.0,1013.0,NE,10.73,0,0
11555,20.0,-3,18.0,1012.0,NE,13.86,0,0
11556,19.0,-2,20.0,1011.0,SE,3.13,0,0
11557,25.0,-3,20.0,1011.0,NE,3.13,0,0
11558,27.0,-3,21.0,1010.0,cv,1.79,0,0
11559,27.0,-2,22.0,1009.0,SE,4.02,0,0
11560,36.0,2,20.0,1009.0,SE,11.17,0,0
11561,39.0,2,19.0,1009.0,SE,16.98,0,0
11562,47.0,1,18.0,1009.0,SE,21.0,0,0
11563,62.0,2,16.0,1009.0,SE,24.13,0,0
11564,64.0,4,15.0,1010.0,SE,28.15,0,0
11565,73.0,3,15.0,1010.0,SE,33.07,0,0
11566,59.0,4,12.0,1011.0,SE,34.86,0,0
11567,60.0,4,12.0,1011.0,SE,37.99,0,0
11568,61.0,4,12.0,1011.0,SE,41.12,0,0
11569,61.0,3,12.0,1011.0,SE,42.91,0,0
11570,59.0,4,12.0,1010.0,SE,44.7,0,0
11571,63.0,5,13.0,1009.0,SE,48.72,0,0
11572,70.0,4,11.0,1009.0,cv,1.79,0,0
11573,64.0,4,10.0,1009.0,NE,1.79,0,0
11574,75.0,4,10.0,1009.0,SE,1.79,0,0
11575,82.0,5,12.0,1009.0,SE,3.58,0,0
11576,93.0,4,13.0,1009.0,SE,5.37,0,0
11577,90.0,3,15.0,1009.0,NE,3.13,0,0
11578,84.0,2,17.0,1008.0,NE,4.92,0,0
11579,84.0,3,19.0,1007.0,cv,1.79,0,0
11580,99.0,2,20.0,1006.0,cv,3.58,0,0
11581,105.0,4,22.0,1005.0,SE,3.13,0,0
11582,0.0,5,21.0,1004.0,SE,6.26,0,0
11583,0.0,5,22.0,1003.0,SE,9.39,0,0
11584,0.0,5,22.0,1002.0,SE,12.52,0,0
11585,0.0,5,21.0,1002.0,SE,15.65,0,0
11586,0.0,6,20.0,1002.0,SE,17.44,0,0
11587,0.0,6,19.0,1002.0,SE,19.23,0,0
11588,0.0,6,17.0,1002.0,SE,20.12,0,0
11589,0.0,7,18.0,1003.0,SE,21.91,0,0
11590,0.0,8,18.0,1003.0,SE,23.7,0,0
11591,0.0,8,16.0,1002.0,SE,25.49,0,0
11592,165.0,8,16.0,1002.0,cv,0.89,0,0
11593,0.0,10,15.0,1002.0,SE,4.02,0,1
11594,0.0,11,14.0,1000.0,SE,7.15,0,0
11595,0.0,10,13.0,1000.0,SE,8.94,0,0
11596,0.0,10,13.0,999.0,SE,10.73,0,0
11597,0.0,9,13.0,999.0,cv,0.89,0,0
11598,0.0,10,13.0,997.0,cv,1.78,0,0
11599,0.0,11,13.0,998.0,NE,1.79,0,1
11600,166.0,10,15.0,1000.0,NW,1.79,0,0
11601,185.0,10,16.0,998.0,SE,1.79,0,0
11602,162.0,10,18.0,997.0,SE,4.92,0,0
11603,163.0,10,19.0,997.0,SE,8.05,0,0
11604,172.0,10,20.0,997.0,SE,9.84,0,0
11605,165.0,10,20.0,996.0,SE,12.97,0,0
11606,163.0,10,20.0,996.0,SE,16.1,0,0
11607,152.0,10,20.0,998.0,SE,19.23,0,0
11608,157.0,10,19.0,998.0,SE,21.02,0,0
11609,162.0,11,18.0,998.0,SE,24.15,0,0
11610,171.0,13,15.0,998.0,SE,28.17,0,1
11611,172.0,13,15.0,999.0,SE,31.3,0,0
11612,170.0,13,15.0,1000.0,SE,34.43,0,0
11613,168.0,12,14.0,1001.0,SE,36.22,0,0
11614,172.0,12,13.0,1000.0,NE,0.89,0,0
11615,168.0,12,13.0,1000.0,cv,0.89,0,0
11616,178.0,12,13.0,1000.0,cv,1.78,0,0
11617,170.0,11,12.0,1000.0,cv,2.67,0,0
11618,172.0,12,12.0,999.0,SE,1.79,0,0
11619,186.0,12,13.0,1000.0,SE,3.58,0,0
11620,176.0,12,13.0,999.0,SE,6.71,0,0
11621,183.0,12,13.0,999.0,SE,9.84,0,0
11622,194.0,12,13.0,999.0,SE,11.63,0,0
11623,195.0,12,13.0,1000.0,SE,13.42,0,0
11624,200.0,12,13.0,999.0,SE,16.55,0,0
11625,218.0,12,14.0,1000.0,SE,18.34,0,0
11626,232.0,12,16.0,999.0,SE,21.47,0,0
11627,187.0,0,19.0,1000.0,cv,5.81,0,0
11628,97.0,-3,20.0,1001.0,NW,12.96,0,0
11629,76.0,-2,19.0,1001.0,NW,28.16,0,0
11630,53.0,1,18.0,1001.0,NW,41.12,0,0
11631,36.0,0,19.0,1001.0,NW,53.19,0,0
11632,41.0,-2,19.0,1001.0,NW,66.15,0,0
11633,81.0,-1,19.0,1002.0,NW,74.2,0,0
11634,120.0,-2,18.0,1003.0,NW,85.38,0,0
11635,201.0,-1,17.0,1004.0,NW,98.34,0,0
11636,214.0,-1,17.0,1006.0,NW,109.52,0,0
11637,238.0,-1,17.0,1007.0,NW,119.35,0,0
11638,251.0,-1,17.0,1007.0,NW,125.16,0,0
11639,234.0,-3,17.0,1007.0,NW,132.31,0,0
11640,164.0,-3,17.0,1007.0,NW,139.46,0,0
11641,136.0,-3,17.0,1008.0,NW,145.27,0,0
11642,108.0,-3,16.0,1008.0,NW,150.19,0,0
11643,88.0,-3,17.0,1009.0,NW,156.0,0,0
11644,65.0,-3,17.0,1009.0,NW,164.05,0,0
11645,83.0,-2,16.0,1009.0,NW,169.86,0,0
11646,96.0,-2,17.0,1011.0,NW,177.01,0,0
11647,100.0,-1,18.0,1011.0,NW,185.06,0,0
11648,99.0,-1,20.0,1011.0,NW,194.0,0,0
11649,89.0,0,22.0,1012.0,NW,199.81,0,0
11650,86.0,-1,24.0,1012.0,NW,205.62,0,0
11651,60.0,-1,25.0,1011.0,NW,209.64,0,0
11652,49.0,-2,25.0,1011.0,NW,216.79,0,0
11653,38.0,-3,26.0,1010.0,NW,225.73,0,0
11654,38.0,-3,27.0,1010.0,NW,234.67,0,0
11655,42.0,-2,27.0,1009.0,NW,242.72,0,0
11656,39.0,-3,26.0,1009.0,NW,247.64,0,0
11657,31.0,-3,27.0,1009.0,NW,252.56,0,0
11658,41.0,-4,26.0,1009.0,NW,255.69,0,0
11659,33.0,-1,23.0,1010.0,SE,3.13,0,0
11660,37.0,-1,22.0,1010.0,SE,7.15,0,0
11661,40.0,0,23.0,1011.0,SE,12.07,0,0
11662,37.0,0,22.0,1011.0,NW,1.79,0,0
11663,33.0,0,20.0,1011.0,NW,4.92,0,0
11664,38.0,1,18.0,1012.0,NW,8.05,0,0
11665,48.0,-1,18.0,1012.0,NW,11.18,0,0
11666,26.0,-3,17.0,1012.0,NW,15.2,0,0
11667,15.0,-1,12.0,1012.0,NW,16.99,0,0
11668,18.0,-1,11.0,1012.0,cv,0.89,0,0
11669,17.0,2,10.0,1012.0,cv,1.78,0,0
11670,15.0,2,10.0,1012.0,NW,1.79,0,0
11671,24.0,-1,16.0,1012.0,NW,4.92,0,0
11672,23.0,-1,19.0,1012.0,NW,6.71,0,0
11673,20.0,-3,23.0,1012.0,NW,13.86,0,0
11674,27.0,-7,25.0,1012.0,NW,23.69,0,0
11675,14.0,-8,25.0,1012.0,NW,35.76,0,0
11676,12.0,-8,26.0,1011.0,NW,47.83,0,0
11677,16.0,-7,26.0,1010.0,NW,59.01,0,0
11678,27.0,-9,26.0,1010.0,NW,71.08,0,0
11679,24.0,-9,26.0,1010.0,NW,83.15,0,0
11680,41.0,-9,26.0,1009.0,NW,94.33,0,0
11681,31.0,-10,25.0,1009.0,NW,102.38,0,0
11682,23.0,-11,23.0,1010.0,NW,108.19,0,0
11683,19.0,-11,21.0,1010.0,NW,112.21,0,0
11684,34.0,-11,17.0,1011.0,NW,115.34,0,0
11685,34.0,-11,17.0,1013.0,NW,118.47,0,0
11686,21.0,-10,17.0,1013.0,NW,120.26,0,0
11687,14.0,-10,18.0,1014.0,NW,124.28,0,0
11688,13.0,-9,15.0,1015.0,NW,128.3,0,0
11689,16.0,-9,16.0,1015.0,cv,0.89,0,0
11690,12.0,-8,17.0,1015.0,NW,4.02,0,0
11691,8.0,-8,17.0,1015.0,NW,11.17,0,0
11692,7.0,-7,16.0,1015.0,NW,16.09,0,0
11693,7.0,-7,15.0,1015.0,NW,20.11,0,0
11694,8.0,-4,13.0,1016.0,NW,21.9,0,0
11695,11.0,-2,17.0,1017.0,NW,23.69,0,0
11696,13.0,-3,19.0,1017.0,NE,3.13,0,0
11697,14.0,-3,20.0,1017.0,NW,3.13,0,0
11698,14.0,-3,23.0,1017.0,NE,3.13,0,0
11699,14.0,-3,22.0,1016.0,cv,1.79,0,0
11700,13.0,-2,23.0,1016.0,SE,1.79,0,0
11701,15.0,-2,24.0,1015.0,cv,1.79,0,0
11702,16.0,-2,24.0,1014.0,SE,1.79,0,0
11703,13.0,-3,24.0,1013.0,cv,1.79,0,0
11704,36.0,0,24.0,1012.0,SE,1.79,0,0
11705,33.0,-2,24.0,1013.0,SE,5.81,0,0
11706,33.0,-2,23.0,1013.0,SE,10.73,0,0
11707,28.0,-2,21.0,1013.0,SE,14.75,0,0
11708,27.0,-2,19.0,1013.0,SE,17.88,0,0
11709,35.0,0,19.0,1014.0,SE,21.01,0,0
11710,45.0,1,18.0,1014.0,SE,24.14,0,0
11711,57.0,3,18.0,1014.0,SE,27.27,0,0
11712,68.0,4,17.0,1014.0,SE,31.29,0,0
11713,79.0,4,16.0,1013.0,SE,33.08,0,0
11714,65.0,4,15.0,1013.0,SE,36.21,0,0
11715,70.0,4,15.0,1012.0,SE,38.0,0,0
11716,79.0,5,15.0,1012.0,SE,39.79,0,0
11717,81.0,6,14.0,1012.0,SE,41.58,0,0
11718,93.0,6,15.0,1012.0,SE,44.71,0,0
11719,81.0,6,16.0,1013.0,SE,48.73,0,0
11720,50.0,8,15.0,1013.0,SE,51.86,0,0
11721,63.0,7,16.0,1013.0,SE,55.88,0,0
11722,44.0,7,15.0,1013.0,SE,59.9,0,0
11723,42.0,7,16.0,1013.0,SE,63.92,0,0
11724,39.0,6,17.0,1012.0,SE,67.05,0,0
11725,55.0,7,16.0,1011.0,SE,71.97,0,0
11726,48.0,8,16.0,1009.0,SE,75.1,0,0
11727,53.0,8,15.0,1008.0,SE,78.23,0,0
11728,43.0,9,15.0,1007.0,SE,81.36,0,0
11729,54.0,9,15.0,1007.0,SE,83.15,0,0
11730,58.0,10,14.0,1007.0,SE,84.94,0,1
11731,63.0,11,14.0,1007.0,cv,0.89,0,0
11732,80.0,11,12.0,1006.0,cv,1.78,0,0
11733,95.0,10,14.0,1007.0,SE,4.02,0,0
11734,93.0,9,13.0,1006.0,SE,5.81,0,0
11735,94.0,9,11.0,1006.0,SE,6.7,0,0
11736,98.0,9,12.0,1005.0,cv,0.89,0,1
11737,110.0,8,13.0,1004.0,cv,1.78,0,0
11738,113.0,10,12.0,1003.0,cv,2.67,0,0
11739,107.0,10,11.0,1003.0,cv,3.12,0,0
11740,114.0,10,12.0,1002.0,NW,1.79,0,1
11741,123.0,10,11.0,1001.0,SE,1.79,0,0
11742,130.0,10,12.0,1001.0,SE,4.92,0,0
11743,136.0,11,12.0,1001.0,NW,1.79,0,0
11744,147.0,12,13.0,1001.0,cv,0.89,0,0
11745,148.0,12,14.0,1001.0,cv,1.78,0,0
11746,168.0,12,15.0,1002.0,NW,4.92,0,0
11747,201.0,11,17.0,1002.0,cv,1.79,0,0
11748,188.0,11,18.0,1002.0,cv,2.68,0,0
11749,150.0,10,21.0,1001.0,NW,3.13,0,0
11750,118.0,-3,23.0,1001.0,NW,12.96,0,0
11751,84.0,-6,23.0,1001.0,NW,22.79,0,0
11752,59.0,-6,23.0,1001.0,NW,30.84,0,0
11753,44.0,-7,23.0,1001.0,NW,38.89,0,0
11754,39.0,-7,22.0,1001.0,NW,44.7,0,0
11755,35.0,2,18.0,1002.0,NE,1.79,0,0
11756,63.0,1,16.0,1003.0,SE,3.13,0,0
11757,95.0,1,15.0,1003.0,SE,4.92,0,0
11758,79.0,-1,17.0,1004.0,SE,6.71,0,0
11759,75.0,0,14.0,1004.0,cv,0.89,0,0
11760,97.0,4,12.0,1004.0,cv,1.78,0,0
11761,110.0,4,10.0,1004.0,cv,2.67,0,0
11762,111.0,3,10.0,1003.0,NW,3.13,0,0
11763,98.0,3,10.0,1003.0,cv,0.89,0,0
11764,97.0,3,8.0,1003.0,NW,1.79,0,0
11765,86.0,2,11.0,1003.0,cv,0.89,0,0
11766,58.0,4,9.0,1003.0,NW,3.13,0,0
11767,60.0,4,13.0,1003.0,cv,0.89,0,0
11768,55.0,0,20.0,1003.0,NW,1.79,0,0
11769,39.0,0,21.0,1003.0,NE,1.79,0,0
11770,33.0,-4,22.0,1004.0,NW,8.94,0,0
11771,34.0,-4,23.0,1003.0,NW,18.77,0,0
11772,34.0,-5,24.0,1003.0,NW,29.95,0,0
11773,37.0,-5,25.0,1002.0,NW,39.78,0,0
11774,38.0,-5,26.0,1001.0,NW,50.96,0,0
11775,32.0,-5,26.0,1001.0,NW,63.03,0,0
11776,30.0,-5,27.0,1000.0,NW,72.86,0,0
11777,26.0,-4,26.0,1000.0,NW,81.8,0,0
11778,23.0,-1,23.0,1001.0,NW,86.72,0,0
11779,28.0,0,22.0,1001.0,NW,89.85,0,0
11780,37.0,2,19.0,1002.0,cv,0.89,0,0
11781,43.0,3,18.0,1004.0,NE,1.79,0,0
11782,30.0,3,17.0,1004.0,NW,0.89,0,0
11783,31.0,4,16.0,1004.0,NE,3.13,0,0
11784,40.0,6,16.0,1005.0,cv,0.89,0,0
11785,46.0,5,13.0,1005.0,NE,1.79,0,0
11786,30.0,4,14.0,1005.0,NW,3.13,0,0
11787,27.0,5,12.0,1006.0,NW,7.15,0,0
11788,26.0,4,13.0,1006.0,NW,10.28,0,0
11789,17.0,4,13.0,1007.0,NW,13.41,0,0
11790,19.0,4,16.0,1007.0,NW,18.33,0,0
11791,15.0,5,17.0,1008.0,NE,3.13,0,0
11792,27.0,5,19.0,1009.0,NW,4.02,0,0
11793,23.0,5,21.0,1009.0,NW,8.04,0,0
11794,0.0,4,22.0,1009.0,NE,4.02,0,0
11795,18.0,3,23.0,1009.0,cv,4.02,0,0
11796,14.0,3,24.0,1008.0,NW,3.13,0,0
11797,16.0,2,25.0,1007.0,cv,1.79,0,0
11798,20.0,3,26.0,1006.0,cv,3.58,0,0
11799,29.0,4,26.0,1006.0,SE,4.02,0,0
11800,45.0,3,26.0,1006.0,SE,7.15,0,0
11801,46.0,4,25.0,1006.0,SE,8.94,0,0
11802,48.0,4,24.0,1007.0,SE,12.07,0,0
11803,47.0,3,23.0,1007.0,SE,16.99,0,0
11804,39.0,4,21.0,1008.0,SE,20.12,0,0
11805,53.0,5,20.0,1009.0,SE,23.25,0,0
11806,55.0,5,18.0,1010.0,SE,25.04,0,0
11807,50.0,5,19.0,1011.0,SE,29.06,0,0
11808,69.0,7,16.0,1012.0,SE,33.08,0,0
11809,80.0,7,15.0,1012.0,SE,37.1,0,0
11810,88.0,7,15.0,1012.0,SE,38.89,0,0
11811,62.0,6,14.0,1012.0,SE,40.68,0,0
11812,54.0,6,14.0,1012.0,cv,0.89,0,0
11813,66.0,6,14.0,1013.0,SE,0.89,0,0
11814,64.0,6,14.0,1013.0,SE,1.78,0,0
11815,79.0,7,15.0,1013.0,SE,2.67,0,0
11816,82.0,7,18.0,1013.0,SE,5.8,0,0
11817,80.0,6,19.0,1013.0,SE,7.59,0,0
11818,63.0,6,21.0,1012.0,SE,9.38,0,0
11819,54.0,5,22.0,1011.0,SE,13.4,0,0
11820,59.0,7,20.0,1010.0,SE,17.42,0,0
11821,53.0,5,20.0,1010.0,SE,22.34,0,0
11822,39.0,6,20.0,1009.0,SE,25.47,0,1
11823,40.0,9,15.0,1009.0,SE,29.49,0,2
11824,42.0,11,14.0,1009.0,SE,31.28,0,3
11825,46.0,11,13.0,1008.0,cv,0.89,0,4
11826,44.0,11,13.0,1008.0,NW,4.92,0,5
11827,41.0,11,13.0,1008.0,NW,8.05,0,6
11828,58.0,12,12.0,1007.0,NE,1.79,0,7
11829,63.0,12,12.0,1007.0,cv,0.89,0,8
11830,65.0,12,12.0,1007.0,cv,1.78,0,9
11831,61.0,12,13.0,1007.0,NE,1.79,0,0
11832,76.0,12,13.0,1006.0,cv,0.89,0,0
11833,78.0,12,13.0,1005.0,NW,0.89,0,0
11834,74.0,11,12.0,1003.0,NW,2.68,0,0
11835,78.0,12,12.0,1004.0,NW,4.47,0,0
11836,83.0,11,12.0,1004.0,NW,5.36,0,0
11837,79.0,11,12.0,1005.0,NW,7.15,0,0
11838,88.0,12,13.0,1005.0,NW,8.94,0,0
11839,82.0,12,13.0,1005.0,NW,10.73,0,0
11840,84.0,13,15.0,1006.0,NW,14.75,0,0
11841,94.0,13,17.0,1006.0,NW,16.54,0,0
11842,75.0,13,21.0,1006.0,NW,18.33,0,0
11843,40.0,12,24.0,1006.0,NW,21.46,0,0
11844,33.0,9,24.0,1006.0,SE,1.79,0,0
11845,38.0,9,25.0,1005.0,cv,1.79,0,0
11846,22.0,7,25.0,1005.0,SE,1.79,0,0
11847,19.0,9,24.0,1005.0,cv,0.89,0,0
11848,23.0,4,25.0,1006.0,NW,3.13,0,0
11849,18.0,2,24.0,1006.0,NW,10.28,0,0
11850,20.0,-1,23.0,1007.0,NW,15.2,0,1
11851,20.0,1,23.0,1007.0,NW,21.01,0,2
11852,25.0,0,22.0,1008.0,NW,25.03,0,0
11853,35.0,1,21.0,1009.0,NW,29.95,0,0
11854,28.0,3,21.0,1009.0,NW,33.97,0,0
11855,28.0,3,20.0,1009.0,NW,37.99,0,0
11856,31.0,3,19.0,1009.0,NW,42.91,0,0
11857,26.0,3,20.0,1009.0,NW,46.93,0,0
11858,22.0,4,18.0,1009.0,NW,48.72,0,0
11859,16.0,9,15.0,1008.0,cv,0.89,0,0
11860,20.0,7,15.0,1008.0,cv,1.78,0,0
11861,24.0,5,12.0,1009.0,NW,1.79,0,0
11862,33.0,7,14.0,1009.0,NW,4.92,0,0
11863,32.0,7,16.0,1010.0,NW,8.05,0,0
11864,44.0,5,19.0,1009.0,NW,12.07,0,0
11865,76.0,4,21.0,1009.0,NW,15.2,0,0
11866,27.0,4,23.0,1009.0,NE,3.13,0,0
11867,24.0,0,25.0,1009.0,cv,0.89,0,0
11868,21.0,3,26.0,1008.0,SE,1.79,0,0
11869,28.0,4,26.0,1008.0,SE,5.81,0,0
11870,32.0,4,26.0,1007.0,SE,8.94,0,0
11871,70.0,6,26.0,1006.0,SE,12.07,0,0
11872,41.0,5,26.0,1006.0,SE,15.2,0,0
11873,29.0,6,26.0,1006.0,SE,19.22,0,0
11874,23.0,7,24.0,1006.0,SE,24.14,0,0
11875,24.0,7,22.0,1006.0,SE,29.06,0,0
11876,27.0,9,21.0,1006.0,SE,33.08,0,0
11877,35.0,11,19.0,1007.0,SE,36.21,0,0
11878,46.0,13,18.0,1007.0,SE,39.34,0,0
11879,56.0,13,17.0,1007.0,SE,42.47,0,0
11880,80.0,13,16.0,1006.0,SE,45.6,0,0
11881,83.0,13,15.0,1006.0,SE,48.73,0,0
11882,86.0,12,15.0,1006.0,SE,50.52,0,0
11883,92.0,12,13.0,1006.0,SE,51.41,0,0
11884,98.0,12,13.0,1006.0,SE,52.3,0,0
11885,98.0,11,12.0,1006.0,cv,0.89,0,0
11886,104.0,12,13.0,1007.0,NE,1.79,0,0
11887,106.0,14,15.0,1007.0,cv,0.89,0,0
11888,111.0,14,18.0,1007.0,cv,1.78,0,0
11889,117.0,14,19.0,1006.0,NE,1.79,0,0
11890,102.0,14,22.0,1006.0,cv,0.89,0,0
11891,99.0,14,25.0,1006.0,cv,2.68,0,0
11892,184.0,7,27.0,1006.0,NW,3.13,0,0
11893,202.0,-2,29.0,1005.0,NW,12.07,0,0
11894,165.0,-2,29.0,1004.0,NW,21.9,0,0
11895,159.0,-2,29.0,1004.0,NW,30.84,0,0
11896,183.0,-4,28.0,1004.0,NW,39.78,0,0
11897,118.0,-5,28.0,1004.0,NW,49.61,0,0
11898,61.0,-6,26.0,1005.0,NW,58.55,0,0
11899,33.0,-8,24.0,1006.0,NW,66.6,0,0
11900,44.0,-10,23.0,1007.0,NW,77.78,0,0
11901,60.0,-12,22.0,1009.0,NW,86.72,0,0
11902,56.0,-12,21.0,1010.0,NW,95.66,0,0
11903,68.0,-12,20.0,1010.0,NW,105.49,0,0
11904,51.0,-12,19.0,1010.0,NW,115.32,0,0
11905,75.0,-12,18.0,1010.0,NW,120.24,0,0
11906,72.0,-13,16.0,1010.0,NW,127.39,0,0
11907,77.0,-14,16.0,1010.0,NW,133.2,0,0
11908,72.0,-13,15.0,1010.0,NW,138.12,0,0
11909,69.0,-12,14.0,1010.0,NW,141.25,0,0
11910,63.0,-10,14.0,1010.0,NW,145.27,0,0
11911,63.0,-9,16.0,1009.0,NW,150.19,0,0
11912,60.0,-11,18.0,1009.0,NW,160.02,0,0
11913,56.0,-11,18.0,1009.0,NW,172.09,0,0
11914,35.0,-7,18.0,1009.0,NW,181.03,0,0
11915,24.0,-4,18.0,1010.0,NW,190.86,0,0
11916,22.0,-2,20.0,1010.0,NW,199.8,0,0
11917,17.0,-1,21.0,1009.0,NW,207.85,0,0
11918,12.0,0,22.0,1009.0,NW,216.79,0,0
11919,12.0,1,23.0,1009.0,NW,224.84,0,0
11920,11.0,1,24.0,1008.0,NW,233.78,0,0
11921,63.0,-2,24.0,1007.0,NW,243.61,0,0
11922,32.0,-2,23.0,1008.0,NW,254.79,0,0
11923,34.0,-2,22.0,1009.0,NW,260.6,0,0
11924,32.0,-3,22.0,1009.0,NW,268.65,0,0
11925,24.0,-2,21.0,1010.0,NW,273.57,0,0
11926,16.0,0,16.0,1010.0,NW,276.7,0,0
11927,29.0,-2,20.0,1010.0,NW,281.62,0,0
11928,27.0,-2,19.0,1010.0,NW,286.54,0,0
11929,22.0,-2,19.0,1010.0,NW,291.46,0,0
11930,20.0,-2,18.0,1010.0,NW,296.38,0,0
11931,18.0,-3,18.0,1009.0,NW,300.4,0,0
11932,24.0,-5,18.0,1009.0,NW,304.42,0,0
11933,18.0,-4,17.0,1010.0,cv,3.13,0,0
11934,29.0,2,15.0,1010.0,cv,3.58,0,0
11935,20.0,1,19.0,1010.0,cv,4.47,0,0
11936,28.0,-3,22.0,1010.0,NW,8.05,0,0
11937,28.0,-3,23.0,1010.0,NW,17.88,0,0
11938,27.0,-3,24.0,1010.0,NW,30.84,0,0
11939,27.0,-4,25.0,1010.0,NW,46.04,0,0
11940,27.0,-4,26.0,1009.0,NW,59.9,0,0
11941,31.0,-4,26.0,1009.0,NW,75.1,0,0
11942,28.0,-4,26.0,1008.0,NW,87.17,0,0
11943,25.0,-4,26.0,1008.0,NW,100.13,0,0
11944,24.0,-5,26.0,1008.0,NW,112.2,0,0
11945,32.0,-5,25.0,1009.0,NW,124.27,0,0
11946,31.0,-6,24.0,1009.0,NW,134.1,0,0
11947,35.0,-7,24.0,1009.0,NW,143.93,0,0
11948,70.0,-6,23.0,1011.0,NW,151.98,0,0
11949,40.0,-6,22.0,1012.0,NW,156.9,0,0
11950,72.0,-7,22.0,1012.0,NW,161.82,0,0
